date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-04-24,81.97,83.83,80.2,83.07,1881900,1.6394,1.6766,1.604,1.6614,94095000,0.0,1.0
2009-04-27,83.47,86.55,80.59,80.67,1206700,1.6694,1.731,1.6118,1.6134,60335000,0.0,1.0
2009-04-28,84.17,85.5,82.41,82.96,787500,1.6834,1.71,1.6482,1.6592,39375000,0.0,1.0
2009-04-29,81.44,86.0,81.0,84.98,1026100,1.6288,1.72,1.62,1.6996,51305000,0.0,1.0
2009-04-30,81.09,84.45,80.61,82.23,1010700,1.6218,1.689,1.6122,1.6446,50535000,0.0,1.0
2009-05-01,80.16,81.9,79.66,80.41,618900,1.6032,1.638,1.5932,1.6082,30945000,0.0,1.0
2009-05-04,82.82,84.1,79.48,80.26,599700,1.6564,1.682,1.5896,1.6052,29985000,0.0,1.0
2009-05-05,84.27,86.0,82.65,82.65,649100,1.6854,1.72,1.653,1.653,32455000,0.0,1.0
2009-05-06,80.66,85.13,80.0,84.82,598600,1.6132,1.7026,1.6,1.6964,29930000,0.0,1.0
2009-05-07,76.88,81.9,75.66,81.48,978900,1.5376,1.638,1.5132,1.6296,48945000,0.0,1.0
2009-05-08,77.35,78.35,75.27,77.5,645700,1.547,1.567,1.5054,1.55,32285000,0.0,1.0
2009-05-11,76.55,77.65,74.65,76.5,313800,1.531,1.553,1.493,1.53,15690000,0.0,1.0
2009-05-12,74.89,77.42,72.87,77.14,693000,1.4978,1.5484,1.4574,1.5428,34650000,0.0,1.0
2009-05-13,72.52,73.83,71.3,73.77,798100,1.4504,1.4766,1.426,1.4754,39905000,0.0,1.0
2009-05-14,75.37,77.42,72.15,72.15,871000,1.5074,1.5484,1.443,1.443,43550000,0.0,1.0
2009-05-15,74.86,77.35,74.5,75.19,601400,1.4972,1.547,1.49,1.5038,30070000,0.0,1.0
2009-05-18,77.32,77.51,73.9891,75.72,504000,1.5464,1.5502,1.479782,1.5144,25200000,0.0,1.0
2009-05-19,78.1,79.03,76.39,77.39,746900,1.562,1.5806,1.5278,1.5478,37345000,0.0,1.0
2009-05-20,75.17,78.96,74.75,78.5,722100,1.5034,1.5792,1.495,1.57,36105000,0.0,1.0
2009-05-21,75.35,77.1178,74.3401,74.96,379900,1.507,1.542356,1.486802,1.4992,18995000,0.0,1.0
2009-05-22,74.54,76.0,73.79,75.85,223900,1.4908,1.52,1.4758,1.517,11195000,0.0,1.0
2009-05-26,79.16,80.08,73.33,73.33,605500,1.5832,1.6016,1.4666,1.4666,30275000,0.0,1.0
2009-05-27,80.79,83.64,79.4,79.89,701900,1.6158,1.6728,1.588,1.5978,35095000,0.0,1.0
2009-05-28,80.07,82.03,78.66,81.93,442400,1.6014,1.6406,1.5732,1.6386,22120000,0.0,1.0
2009-05-29,79.19,80.54,77.8,80.54,634400,1.5838,1.6108,1.556,1.6108,31720000,0.0,1.0
2009-06-01,84.56,84.83,80.0,80.54,672800,1.6912,1.6966,1.6,1.6108,33640000,0.0,1.0
2009-06-02,86.61,87.27,83.32,83.96,554700,1.7322,1.7454,1.6664,1.6792,27735000,0.0,1.0
2009-06-03,87.02,88.28,85.2,85.68,499300,1.7404,1.7656,1.704,1.7136,24965000,0.0,1.0
2009-06-04,88.9,89.24,87.32,89.06,449900,1.778,1.7848,1.7464,1.7812,22495000,0.0,1.0
2009-06-05,85.43,89.55,85.11,87.01,790800,1.7086,1.791,1.7022,1.7402,39540000,0.0,1.0
2009-06-08,83.06,84.83,82.0,84.51,1072400,1.6612,1.6966,1.64,1.6902,53620000,0.0,1.0
2009-06-09,84.62,84.88,82.0016,83.77,734200,1.6924,1.6976,1.640032,1.6754,36710000,0.0,1.0
2009-06-10,82.99,86.35,81.38,85.9,654400,1.6598,1.727,1.6276,1.718,32720000,0.0,1.0
2009-06-11,80.89,83.59,80.7401,83.13,439100,1.6178,1.6718,1.614802,1.6626,21955000,0.0,1.0
2009-06-12,81.84,81.96,79.22,80.54,542100,1.6368,1.6392,1.5844,1.6108,27105000,0.0,1.0
2009-06-15,80.96,82.55,79.58,82.55,495100,1.6192,1.651,1.5916,1.651,24755000,0.0,1.0
2009-06-16,78.6,81.76,78.25,81.34,779500,1.572,1.6352,1.565,1.6268,38975000,0.0,1.0
2009-06-17,79.16,80.57,77.21,80.57,726100,1.5832,1.6114,1.5442,1.6114,36305000,0.0,1.0
2009-06-18,81.77,83.17,79.43,79.43,608200,1.6354,1.6634,1.5886,1.5886,30410000,0.0,1.0
2009-06-19,83.93,84.9,82.78,82.78,682100,1.6786,1.698,1.6556,1.6556,34105000,0.0,1.0
2009-06-22,81.02,83.58,80.78,83.39,386000,1.6204,1.6716,1.6156,1.6678,19300000,0.0,1.0
2009-06-23,78.71,81.65,78.6,81.02,369700,1.5742,1.633,1.572,1.6204,18485000,0.0,1.0
2009-06-24,79.04,81.5,78.74,79.38,414400,1.5808,1.63,1.5748,1.5876,20720000,0.0,1.0
2009-06-25,80.66,82.0,78.1,78.73,383100,1.6132,1.64,1.562,1.5746,19155000,0.0,1.0
2009-06-26,80.5,80.875,79.8001,80.53,511500,1.61,1.6175,1.596002,1.6106,25575000,0.0,1.0
2009-06-29,79.34,81.0,78.621,80.36,379900,1.5868,1.62,1.57242,1.6072,18995000,0.0,1.0
2009-06-30,80.0,80.8,79.45,79.45,525400,1.6,1.616,1.589,1.589,26270000,0.0,1.0
2009-07-01,82.71,82.81,79.5,81.21,623900,1.6542,1.6562,1.59,1.6242,31195000,0.0,1.0
2009-07-02,78.84,82.75,78.78,81.76,523000,1.5768,1.655,1.5756,1.6352,26150000,0.0,1.0
2009-07-06,79.28,79.42,77.38,78.78,291300,1.5856,1.5884,1.5476,1.5756,14565000,0.0,1.0
2009-07-07,76.85,79.9,76.75,79.3,358600,1.537,1.598,1.535,1.586,17930000,0.0,1.0
2009-07-08,78.37,78.47,76.76,76.87,282500,1.5674,1.5694,1.5352,1.5374,14125000,0.0,1.0
2009-07-09,79.63,79.8573,78.21,78.49,283700,1.5926,1.597146,1.5642,1.5698,14185000,0.0,1.0
2009-07-10,79.59,81.37,79.24,79.47,465300,1.5918,1.6274,1.5848,1.5894,23265000,0.0,1.0
2009-07-13,80.7,81.5937,78.47,79.97,375300,1.614,1.631874,1.5694,1.5994,18765000,0.0,1.0
2009-07-14,82.2,82.36,79.92,80.9,347800,1.644,1.6472,1.5984,1.618,17390000,0.0,1.0
2009-07-15,81.9,83.6,81.39,83.19,416800,1.638,1.672,1.6278,1.6638,20840000,0.0,1.0
2009-07-16,85.22,85.39,82.5,82.99,528400,1.7044,1.7078,1.65,1.6598,26420000,0.0,1.0
2009-07-17,85.05,85.46,83.98,85.46,285900,1.701,1.7092,1.6796,1.7092,14295000,0.0,1.0
2009-07-20,88.3,90.0,85.21,85.21,973800,1.766,1.8,1.7042,1.7042,48690000,0.0,1.0
2009-07-21,88.7,90.9,87.55,89.91,769400,1.774,1.818,1.751,1.7982,38470000,0.0,1.0
2009-07-22,88.78,91.68,87.44,88.3,1476400,1.7756,1.8336,1.7488,1.766,73820000,0.0,1.0
2009-07-23,91.71,93.35,83.64,86.85,1734700,1.8342,1.867,1.6728,1.737,86735000,0.0,1.0
2009-07-24,91.09,91.8,89.94,91.0,518400,1.8218,1.836,1.7988,1.82,25920000,0.0,1.0
