date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2012-09-06,18.96,19.2617,18.72,18.74,46066500,18.8448121866578,19.1446792666533,18.6062702602444,18.6261487541122,46066500,0.0,1.0
2012-09-07,18.98,19.42,18.78,19.1,36371700,18.8646906805255,19.3020175456168,18.6659057418477,18.9839616437322,36371700,0.0,1.0
2012-09-10,18.81,19.2,18.55,19.06,24797800,18.6957234826494,19.0833541130712,18.4373030623682,18.9442046559967,24797800,0.0,1.0
2012-09-11,19.43,19.581,18.85,18.92,50508200,19.3119567925507,19.4620394212524,18.735480470385,18.8050551989222,50508200,0.0,1.0
2012-09-12,20.931,21.16,20.28,20.76,121584000,20.8038377573277,21.0314465121138,20.1567927819314,20.6338766347582,121584000,0.0,1.0
2012-09-13,20.713,21.48,20.61,20.955,65041600,20.5871621741689,21.3495024139984,20.4847879307498,20.8276919499691,65041600,0.0,1.0
2012-09-14,22.0,22.08,20.9,21.13,72819800,21.8663432545607,21.9458572300318,20.7730260918327,21.0016287713122,72819800,0.0,1.0
2012-09-17,21.52,22.75,21.5,22.67,50667600,21.3892594017339,22.6117867746025,21.3693809078661,22.5322727991314,50667600,0.0,1.0
2012-09-18,21.87,21.98,21.37,21.6,36760500,21.7371330444201,21.8464647606929,21.2401706977255,21.468773377205,36760500,0.0,1.0
2012-09-19,23.29,23.37,21.77,21.99,78782800,23.1485061090327,23.2280200845038,21.6377405750812,21.8564040076268,78782800,0.0,1.0
2012-09-20,22.59,23.24,22.54,23.02,57248900,22.4527588236603,23.0988098743632,22.4030625889908,22.8801464418176,57248900,0.0,1.0
2012-09-21,22.86,23.24,22.6,22.97,51218100,22.7211184908753,23.0988098743632,22.4626980705942,22.8304502071481,51218100,0.0,1.0
2012-09-24,20.79,21.98,20.3625,21.78,79106500,20.6636943755599,21.8464647606929,20.238791569136,21.6476798220151,79106500,0.0,1.0
2012-09-25,20.28,21.21,20.22,21.2,46291700,20.1567927819314,21.0811427467833,20.0971573003281,21.0712034998494,46291700,0.0,1.0
2012-09-26,20.62,20.78,19.8,20.145,38271900,20.4947271776837,20.653755128626,19.6797089291046,20.0226129483239,38271900,0.0,1.0
2012-09-27,20.32,21.0,20.16,20.99,30215900,20.196549769667,20.8724185611716,20.0375218187247,20.8624793142377,30215900,0.0,1.0
2012-09-28,21.66,21.95,20.5,20.57,65486000,21.5284088588084,21.8166470198912,20.375456214477,20.4450309430143,65486000,0.0,1.0
2012-10-01,21.99,22.59,21.73,22.08,51262700,21.8564040076268,22.4527588236603,21.5979835873456,21.9458572300318,51262700,0.0,1.0
2012-10-02,22.27,22.49,21.82,22.08,29341400,22.1347029217758,22.3533663543214,21.6874368097507,21.9458572300318,29341400,0.0,1.0
2012-10-03,21.83,22.49,21.8,22.295,32000100,21.6973760566845,22.3533663543214,21.6675583158829,22.1595510391105,32000100,0.0,1.0
2012-10-04,21.9475,22.4,21.41,22.32,46892100,21.8141622081578,22.2639131319163,21.2799276854611,22.1843991564452,46892100,0.0,1.0
2012-10-05,20.91,21.63,20.88,21.49,40529300,20.7829653387666,21.4985911180067,20.7531475979649,21.3594416609322,40529300,0.0,1.0
2012-10-08,20.4,20.75,20.155,20.4,32236700,20.2760637451381,20.6239373878243,20.0325521952578,20.2760637451381,32236700,0.0,1.0
2012-10-09,20.227,20.55,19.97,20.39,27161800,20.1041147731818,20.4251524491465,19.8486761269808,20.2661244982042,27161800,0.0,1.0
2012-10-10,19.64,19.94,19.45,19.93,39321800,19.5206809781624,19.8188583861791,19.3318352864184,19.8089191392452,39321800,0.0,1.0
2012-10-11,19.75,19.96,19.61,19.88,21817300,19.6300126944352,19.8387368800469,19.4908632373607,19.7592229045758,21817300,0.0,1.0
2012-10-12,19.5181,19.8,19.48,19.75,18809400,19.3995215580382,19.6797089291046,19.3616530272201,19.6300126944352,18809400,0.0,1.0
2012-10-15,19.52,19.88,19.49,19.68,20189700,19.4014100149557,19.7592229045758,19.371592274154,19.5604379658979,20189700,0.0,1.0
2012-10-16,19.48,19.69,19.3,19.68,21834700,19.3616530272201,19.5703772128318,19.1827465824101,19.5604379658979,21834700,0.0,1.0
2012-10-17,19.88,20.48,19.3718,19.5,44074500,19.7592229045758,20.3555777206092,19.2541103753954,19.3815315210879,44074500,0.0,1.0
2012-10-18,18.975,19.79,18.89,19.7,52157400,18.8597210570586,19.6697696821707,18.7752374581205,19.5803164597657,52157400,0.0,1.0
2012-10-19,19.0,19.06,18.8,19.0,34835000,18.8845691743933,18.9442046559967,18.6857842357155,18.8845691743933,34835000,0.0,1.0
2012-10-22,19.321,19.43,19.05,19.25,32447300,19.2036190009712,19.3119567925507,18.9342654090628,19.1330503477406,32447300,0.0,1.0
2012-10-23,19.5,19.8,19.1,19.25,78381200,19.3815315210879,19.6797089291046,18.9839616437322,19.1330503477406,78381200,0.0,1.0
2012-10-24,23.2299,24.25,22.85,24.13,228949900,23.08877123496,24.1026738146862,22.7111792439415,23.9834028514795,228949900,0.0,1.0
2012-10-25,22.56,23.31,22.47,23.29,76142000,22.4229410828586,23.1683846029004,22.3334878604536,23.1485061090327,76142000,0.0,1.0
2012-10-26,21.9425,22.88,21.88,22.4,73175800,21.8091925846908,22.7409969847431,21.747072291354,22.2639131319163,73175800,0.0,1.0
2012-10-31,21.11,21.5,20.73,20.82,99378200,20.9817502774444,21.3693809078661,20.6040588939565,20.6935121163615,99378200,0.0,1.0
2012-11-01,21.21,21.44,21.01,21.08,37713900,21.0811427467833,21.3097454262628,20.8823578081055,20.9519325366427,37713900,0.0,1.0
2012-11-02,21.18,21.69,21.07,21.26,38344400,21.0513250059816,21.5582265996101,20.9419932897088,21.1308389814527,38344400,0.0,1.0
2012-11-05,21.25,21.48,20.92,21.1,31806700,21.1208997345189,21.3495024139984,20.7929045857004,20.9718110305105,31806700,0.0,1.0
2012-11-06,21.1712,21.37,20.99,21.24,29062700,21.0425784686798,21.2401706977255,20.8624793142377,21.110960487585,29062700,0.0,1.0
2012-11-07,20.47,20.95,20.37,20.85,33396800,20.3456384736753,20.8227223265021,20.2462460043364,20.7233298571632,33396800,0.0,1.0
2012-11-08,19.99,20.73,19.98,20.52,34254600,19.8685546208486,20.6040588939565,19.8586153739147,20.3953347083448,34254600,0.0,1.0
2012-11-09,19.21,20.0,19.13,19.955,42295500,19.093293360005,19.8784938677825,19.0137793845339,19.8337672565799,42295500,0.0,1.0
2012-11-12,20.07,20.17,18.87,19.15,67349200,19.9480685963197,20.0474610656586,18.7553589642527,19.0336578784017,67349200,0.0,1.0
2012-11-13,19.86,20.11,19.56,19.605,71775100,19.739344410708,19.9878255840553,19.4411670026912,19.4858936138937,71775100,0.0,1.0
2012-11-14,22.36,22.5,19.93,20.1,229751000,22.2241561441808,22.3633056012553,19.8089191392452,19.9778863371214,229751000,0.0,1.0
2012-11-15,22.17,22.5,21.65,22.34,78857700,22.0353104524368,22.3633056012553,21.5184696118745,22.204277650313,78857700,0.0,1.0
2012-11-16,23.5607,23.93,22.18,22.25,107182200,23.4175615235331,23.7846179128017,22.0452496993707,22.114824427908,107182200,0.0,1.0
2012-11-19,22.92,24.12,22.82,23.955,85021300,22.7807539724787,23.9734636045456,22.6813615031398,23.8094660301364,85021300,0.0,1.0
2012-11-20,23.1,23.9,22.7,22.73,46655300,22.9596604172887,23.754800172,22.5620905399331,22.5919082807348,46655300,0.0,1.0
2012-11-21,24.32,24.53,23.05,23.22,89862400,24.1722485432235,24.3809727288352,22.9099641826193,23.0789313804954,89862400,0.0,1.0
2012-11-23,23.998,24.68,23.88,24.58,29520900,23.8522047919522,24.5300614328435,23.7349216781322,24.4306689635046,29520900,0.0,1.0
2012-11-26,25.94,26.09,24.81,24.935,123865000,25.7824065465138,25.9314952505222,24.6592716429841,24.7835122296578,123865000,0.0,1.0
2012-11-27,26.15,26.5,25.46,26.04,85760600,25.9911307321256,26.3390043748117,25.3053226936871,25.8817990158527,85760600,0.0,1.0
2012-11-28,26.36,26.49,25.75,25.94,49205600,26.1998549177373,26.3290651278779,25.5935608547699,25.7824065465138,49205600,0.0,1.0
2012-11-29,27.32,27.52,26.16,26.5,88759700,27.1540226233908,27.3528075620687,26.0010699790594,26.3390043748117,88759700,0.0,1.0
2012-11-30,28.0,28.0,26.76,27.26,127049600,27.8298914148954,27.8298914148954,26.5974247950929,27.0943871417875,127049600,0.0,1.0
2012-12-03,27.04,28.88,26.98,27.9999,123526100,26.8757237092419,28.7045451450779,26.8160882276385,27.8297920224261,123526100,0.0,1.0
2012-12-04,27.46,27.76,26.68,27.06,72869200,27.2931720804653,27.591349488482,26.5179108196218,26.8956022031097,72869200,0.0,1.0
2012-12-05,27.71,27.9,27.26,27.75,58976300,27.5416532538126,27.7304989455565,27.0943871417875,27.5814102415482,58976300,0.0,1.0
2012-12-06,26.97,27.75,26.82,27.68,46001500,26.8061489807046,27.5814102415482,26.6570602766963,27.5118355130109,46001500,0.0,1.0
2012-12-07,27.485,27.78,26.84,27.07,51751900,27.3180201978,27.6112279823498,26.676938770564,26.9055414500435,51751900,0.0,1.0
2012-12-10,27.84,28.17,27.1,27.17,50608500,27.6708634639532,27.9988586127716,26.9353591908452,27.0049339193825,50608500,0.0,1.0
2012-12-11,27.98,28.24,27.66,28.07,77099100,27.8100129210276,28.0684333413088,27.4919570191431,27.8994661434327,77099100,0.0,1.0
2012-12-12,27.5801,28.14,27.37,28.0,46704200,27.4125424361413,27.9690408719699,27.2037188580603,27.8298914148954,46704200,0.0,1.0
2012-12-13,28.24,28.75,27.43,27.59,81051600,28.0684333413088,28.5753349349373,27.2633543396636,27.4223822906059,81051600,0.0,1.0
2012-12-14,26.812,28.33,26.76,28.18,91631600,26.6491088791492,28.1578865637138,26.5974247950929,28.0087978597055,91631600,0.0,1.0
2012-12-17,26.75,27.0,26.32,26.77,57742500,26.587485548159,26.8359667215063,26.1600979300017,26.6073640420268,57742500,0.0,1.0
2012-12-18,27.71,27.91,26.9,26.96,60512900,27.5416532538126,27.7404381924904,26.7365742521674,26.7962097337707,60512900,0.0,1.0
2012-12-19,27.41,28.22,26.95,27.83,61390300,27.2434758457958,28.048554847441,26.7862704868369,27.6609242170193,61390300,0.0,1.0
2012-12-20,27.36,27.6,27.13,27.49,35574800,27.1937796111264,27.4323215375398,26.9651769316469,27.322989821267,35574800,0.0,1.0
2012-12-21,26.26,27.01,26.12,26.66,54555200,26.1004624483984,26.8459059684402,25.9613129913239,26.498032325754,54555200,0.0,1.0
2012-12-24,26.93,26.96,26.2,26.5,28230100,26.7663919929691,26.7962097337707,26.040826966795,26.3390043748117,28230100,0.0,1.0
2012-12-26,26.51,27.18,26.375,27.03,33175400,26.3489436217456,27.0148731663164,26.2147637881381,26.865784462308,33175400,0.0,1.0
2012-12-27,26.05,26.8,25.52,26.55,43481700,25.8917382627866,26.6371817828285,25.3649581752904,26.3887006094812,43481700,0.0,1.0
2012-12-28,25.9112,26.11,25.15,25.48,56574800,25.7537815153442,25.95137374439,24.9972060387364,25.3252011875548,56574800,0.0,1.0
2012-12-31,26.6197,26.99,26.11,26.2,60374500,26.4579771606104,26.8260274745724,25.95137374439,26.040826966795,60374500,0.0,1.0
2013-01-02,28.0,28.18,27.42,27.44,69846400,27.8298914148954,28.0087978597055,27.2534150927297,27.2732935865975,69846400,0.0,1.0
2013-01-03,27.77,28.47,27.59,27.88,63140600,27.6012887354159,28.2970360207883,27.4223822906059,27.7106204516887,63140600,0.0,1.0
2013-01-04,28.76,28.93,27.83,28.01,72715400,28.5852741818712,28.7542413797473,27.6609242170193,27.8398306618293,72715400,0.0,1.0
2013-01-07,29.4213,29.79,28.65,28.69,83781800,29.2425565816094,29.609016616062,28.4759424655984,28.5156994533339,83781800,0.0,1.0
2013-01-08,29.0607,29.6,28.86,29.51,45871300,28.8841473371733,29.420170924318,28.6846666512101,29.330717701913,45871300,0.0,1.0
2013-01-09,30.59,30.6,29.49,29.67,104787700,30.4041563707733,30.4140956177072,29.3108392080452,29.4897456528553,104787700,0.0,1.0
2013-01-10,31.3,31.45,30.28,30.6,95316400,31.1098429030795,31.2589316070879,30.0960397158226,30.4140956177072,95316400,0.0,1.0
2013-01-11,31.72,31.96,31.1,31.28,89598000,31.527291274303,31.7658332007164,30.9110579644017,31.0899644092118,89598000,0.0,1.0
2013-01-14,30.9475,32.21,30.62,32.08,98892800,30.7594844486599,32.0143143740636,30.4339741115749,31.885104163923,98892800,0.0,1.0
2013-01-15,30.1,31.71,29.88,30.64,173242600,29.9171332710126,31.5173520273691,29.698469838467,30.4538526054427,173242600,0.0,1.0
2013-01-16,29.85,30.35,29.53,30.21,75332700,29.6686520976653,30.1656144443599,29.3505961957808,30.0264649872854,75332700,0.0,1.0
2013-01-17,30.14,30.42,30.03,30.08,40256700,29.9568902587482,30.2351891728971,29.8475585424754,29.8972547771448,40256700,0.0,1.0
2013-01-18,29.66,30.44,29.27,30.31,49631500,29.4798064059214,30.2550676667649,29.0921757754996,30.1258574566243,49631500,0.0,1.0
2013-01-22,30.729,30.89,29.74,29.75,55243300,30.5423119031543,30.70233377879,29.5593203813925,29.5692596283264,55243300,0.0,1.0
2013-01-23,30.82,31.5,30.8,31.1,48899800,30.6327590502528,31.3086278417574,30.612880556385,30.9110579644017,48899800,0.0,1.0
2013-01-24,31.08,31.49,30.81,31.27,43845100,30.8911794705339,31.2986885948235,30.6228198033189,31.0800251622779,43845100,0.0,1.0
2013-01-25,31.54,31.93,31.13,31.41,54363600,31.3483848294929,31.7360154599147,30.9408757052034,31.2191746193523,54363600,0.0,1.0
2013-01-28,32.469,32.5063,31.81,31.88,59682500,32.2717408696514,32.3088142607148,31.616744496708,31.6863192252452,59682500,0.0,1.0
2013-01-29,30.79,32.07,30.71,32.0,72976500,30.6029413094511,31.8751649169892,30.52342733398,31.8055901884519,72976500,0.0,1.0
2013-01-30,31.24,31.49,30.88,30.98,87682100,31.0502074214762,31.2986885948235,30.6923945318561,30.791787001195,87682100,0.0,1.0
2013-01-31,30.981,31.47,28.74,29.15,190744900,30.7927809258884,31.2788101009557,28.5653956880034,28.9729048122929,190744900,0.0,1.0
2013-02-01,29.73,31.02,29.63,31.01,85856700,29.5493811344586,30.8315439889306,29.4499886651197,30.8216047419967,85856700,0.0,1.0
2013-02-04,28.109,29.2,28.01,29.06,92362200,27.9382292064748,29.0226010469624,27.8398306618293,28.8834515898879,92362200,0.0,1.0
2013-02-05,28.64,28.96,28.04,28.26,47948200,28.4660032186645,28.784059120549,27.869648402631,28.0883118351766,47948200,0.0,1.0
2013-02-06,29.05,29.29,28.66,28.74,38375900,28.873512342954,29.1120542693674,28.4858817125323,28.5653956880034,38375900,0.0,1.0
2013-02-07,28.65,29.15,28.27,29.11,34540100,28.4759424655984,28.9729048122929,28.0982510821105,28.9331478245574,34540100,0.0,1.0
2013-02-08,28.545,29.17,28.51,28.89,37708800,28.3715803727925,28.9927833061607,28.3367930085239,28.7144843920118,37708800,0.0,1.0
2013-02-11,28.26,28.68,28.04,28.61,37361800,28.0883118351766,28.5057602064,27.869648402631,28.4361854778628,37361800,0.0,1.0
2013-02-12,27.37,28.16,27.1,27.67,93498700,27.2037188580603,27.9889193658377,26.9353591908452,27.501896266077,93498700,0.0,1.0
2013-02-13,27.9075,28.32,27.31,27.36,50164000,27.7379533807569,28.14794731678,27.1440833764569,27.1937796111264,50164000,0.0,1.0
2013-02-14,28.5,28.63,28.01,28.02,35615800,28.32685376159,28.4560639717306,27.8398306618293,27.8497699087632,35615800,0.0,1.0
